filename,width,height,class,xmin,ymin,xmax,ymax
gun480.jpg,450,300,gun,36,132,91,170
gun480.jpg,450,300,gun,50,160,82,192
gun653.jpg,500,375,gun,21,39,470,367
gun1291.jpg,293,303,gun,27,128,125,224
gun83.jpg,450,500,gun,243,73,338,193
gun85.jpg,590,499,gun,96,11,419,179
gun85.jpg,590,499,gun,220,201,562,473
gun1152.jpg,320,213,gun,2,7,318,177
gun128.jpg,450,300,gun,31,15,415,291
gun907.jpg,500,375,gun,72,1,341,209
gun79.jpg,590,417,gun,24,2,569,405
gun1226.jpg,500,333,gun,15,33,500,228
gun275.jpg,500,375,gun,249,148,290,176
gun667.jpg,401,402,gun,1,16,384,265
gun1144.jpg,455,500,gun,165,269,334,359
gun445.jpg,320,302,gun,108,15,303,261
gun534.jpg,320,218,gun,32,58,140,137
gun1173.jpg,500,375,gun,10,110,485,297
gun450.jpg,500,375,gun,146,45,326,282
gun450.jpg,500,375,gun,243,113,421,354
gun1028.jpg,559,455,gun,5,9,484,447
gun529.jpg,450,300,gun,24,24,204,191
gun193.jpg,500,375,gun,8,129,356,375
gun193.jpg,500,375,gun,72,4,495,234
gun318.jpg,333,500,gun,180,174,204,201
gun1021.jpg,500,375,gun,2,1,500,371
gun1078.jpg,500,375,gun,224,267,308,348
gun1078.jpg,500,375,gun,123,235,211,323
gun1078.jpg,500,375,gun,48,206,133,274
gun1078.jpg,500,375,gun,1,180,63,240
gun1078.jpg,500,375,gun,49,88,124,169
gun1078.jpg,500,375,gun,128,120,234,194
gun1078.jpg,500,375,gun,231,142,331,225
gun1078.jpg,500,375,gun,313,166,417,264
gun1078.jpg,500,375,gun,400,201,500,321
gun1078.jpg,500,375,gun,300,1,404,72
gun1078.jpg,500,375,gun,458,1,500,112
gun1182.jpg,500,332,gun,230,138,262,192
gun792.jpg,357,500,gun,37,138,357,457
gun347.jpg,500,298,gun,370,148,464,228
gun653.jpg,500,375,gun,21,39,470,367
gun474.jpg,333,500,gun,1,329,126,428
gun1265.jpg,1000,555,gun,42,34,991,539
gun411.jpg,500,375,gun,105,82,400,316
gun143.jpg,450,327,gun,13,17,449,322
gun549.jpg,400,300,gun,42,8,353,283
gun1223.jpg,590,393,gun,42,9,543,387
gun888.jpg,180,171,gun,27,7,150,79
gun888.jpg,180,171,gun,48,91,164,163
gun414.jpg,150,100,gun,3,2,146,99
gun181.jpg,332,500,gun,23,55,98,212
gun751.jpg,500,375,gun,67,63,448,344
gun203.jpg,500,375,gun,71,37,384,253
gun627.jpg,500,375,gun,217,192,248,233
gun903.jpg,400,500,gun,72,96,169,243
gun296.jpg,600,443,gun,63,112,317,265
gun814.jpg,234,234,gun,4,56,225,182
gun465.jpg,450,339,gun,7,3,450,324
gun624.jpg,500,375,gun,56,29,476,350
gun116.jpg,500,172,gun,3,7,243,167
gun116.jpg,500,172,gun,258,7,498,167
gun92.jpg,335,500,gun,135,182,228,448
gun652.jpg,500,375,gun,42,48,488,332
gun1257.jpg,500,456,gun,74,133,497,427
gun3.jpg,500,375,gun,77,73,440,315
gun9.jpg,500,285,gun,156,9,238,69
gun9.jpg,500,285,gun,295,7,370,64
gun204.jpg,500,299,gun,27,16,489,284
gun229.jpg,500,333,gun,51,4,476,331
gun43.jpg,500,375,gun,84,38,415,308
gun1124.jpg,800,717,gun,434,8,788,512
gun1124.jpg,800,717,gun,9,12,417,500
gun704.jpg,333,500,gun,9,10,322,439
gun1014.jpg,1131,744,gun,11,5,1113,740
gun1032.jpg,500,375,gun,89,58,427,328
gun414.jpg,150,100,gun,3,2,146,99
gun706.jpg,500,375,gun,26,20,489,237
gun1028.jpg,559,455,gun,5,9,484,447
gun772.jpg,500,311,gun,215,68,441,310
gun772.jpg,500,311,gun,26,106,283,311
gun136.jpg,480,360,gun,6,1,466,281
gun1175.jpg,463,323,gun,8,8,437,304
gun1222.jpg,360,261,gun,10,11,341,248
gun43.jpg,500,375,gun,84,38,415,308
gun988.jpg,307,320,gun,10,20,301,313
gun988.jpg,307,320,gun,10,20,301,313
gun474.jpg,333,500,gun,1,329,126,428
gun606.jpg,500,348,gun,1,12,498,318
gun87.jpg,500,313,gun,13,3,413,282
gun1265.jpg,1000,555,gun,42,34,991,539
gun132.jpg,500,375,gun,196,181,392,323
gun132.jpg,500,375,gun,280,81,338,164
gun1132.jpg,333,500,gun,85,128,127,170
gun803.jpg,333,500,gun,30,32,319,493
gun244.jpg,500,333,gun,305,120,365,166
gun324.jpg,1000,679,gun,16,42,982,664
gun84.jpg,500,332,gun,329,103,470,203
gun281.jpg,500,404,gun,17,121,469,366
gun1245.jpg,500,256,gun,15,8,475,253
gun1200.jpg,500,334,gun,14,41,413,334
gun498.jpg,570,397,gun,20,11,547,381
gun1175.jpg,463,323,gun,8,8,437,304
gun1276.jpg,500,375,gun,114,6,437,372
gun879.jpg,500,375,gun,1,28,487,347
gun588.jpg,400,300,gun,189,42,320,134
gun588.jpg,400,300,gun,8,10,109,158
gun588.jpg,400,300,gun,240,70,400,235
gun261.jpg,500,333,gun,10,115,497,297
gun427.jpg,500,333,gun,238,125,289,173
gun1167.jpg,500,375,gun,34,42,485,259
gun482.jpg,290,495,gun,6,89,84,134
gun1135.jpg,500,375,gun,305,112,391,181
gun389.jpg,500,238,gun,49,63,475,177
gun690.jpg,500,375,gun,141,116,389,357
gun245.jpg,413,423,gun,85,84,377,404
gun10.jpg,460,345,gun,22,91,450,275
gun292.jpg,500,458,gun,21,18,480,362
gun1173.jpg,500,375,gun,10,110,485,297
gun105.jpg,500,420,gun,52,174,348,396
gun105.jpg,500,420,gun,150,35,433,247
gun180.jpg,500,375,gun,78,150,405,370
gun546.jpg,500,320,gun,1,8,493,312
gun1243.jpg,453,293,gun,14,15,433,271
gun556.jpg,500,375,gun,111,165,375,359
gun243.jpg,500,375,gun,250,156,331,230
gun243.jpg,500,375,gun,172,120,227,200
gun1164.jpg,333,500,gun,22,1,255,500
gun939.jpg,500,350,gun,11,12,491,333
gun331.jpg,500,332,gun,85,5,433,324
gun1035.jpg,333,500,gun,15,270,306,449
gun939.jpg,500,350,gun,11,12,491,333
gun1040.jpg,500,262,gun,6,12,489,244
gun128.jpg,450,300,gun,31,15,415,291
gun11.jpg,320,209,gun,120,5,169,122
gun1.jpg,500,333,gun,79,9,428,333
gun451.jpg,500,375,gun,111,117,424,303
gun584.jpg,375,500,gun,114,55,328,441
gun449.jpg,340,289,gun,9,3,336,282
gun122.jpg,500,323,gun,199,56,309,217
gun482.jpg,290,495,gun,6,89,84,134
gun198.jpg,500,337,gun,39,36,463,296
gun337.jpg,500,333,gun,393,98,481,208
gun1228.jpg,500,333,gun,21,60,430,310
gun304.jpg,500,376,gun,190,161,347,249
gun1067.jpg,500,349,gun,45,23,496,273
gun328.jpg,500,375,gun,181,151,343,238
gun373.jpg,500,375,gun,5,47,499,325
gun1102.jpg,500,375,gun,97,45,492,323
gun373.jpg,500,375,gun,5,47,499,325
gun793.jpg,400,300,gun,40,92,383,299
gun25.jpg,659,633,gun,1,149,397,482
gun25.jpg,659,633,gun,240,315,657,633
gun25.jpg,659,633,gun,256,1,650,295
gun1065.jpg,333,500,gun,27,6,134,268
gun44.jpg,500,333,gun,305,128,342,171
gun465.jpg,450,339,gun,7,3,450,324
gun1084.jpg,500,333,gun,29,216,118,250
gun1084.jpg,500,333,gun,193,219,271,259
gun1084.jpg,500,333,gun,380,211,465,248
gun443.jpg,1024,641,gun,25,23,1008,624
gun1043.jpg,500,412,gun,354,77,432,180
gun707.jpg,375,500,gun,35,245,374,363
gun982.jpg,300,403,gun,4,21,284,371
gun133.jpg,375,500,gun,32,31,253,468
gun35.jpg,500,381,gun,38,18,376,355
gun792.jpg,357,500,gun,37,138,357,457
gun504.jpg,450,255,gun,4,4,445,245
gun257.jpg,320,240,gun,24,41,311,193
gun1214.jpg,500,332,gun,82,61,471,322
gun1190.jpg,375,500,gun,96,186,187,339
gun1190.jpg,375,500,gun,234,265,273,323
gun493.jpg,500,375,gun,41,29,494,309
gun549.jpg,400,300,gun,42,8,353,283
gun992.jpg,500,333,gun,313,125,457,204
gun861.jpg,500,358,gun,99,131,480,347
gun861.jpg,500,358,gun,15,5,348,276
gun109.jpg,500,375,gun,7,192,224,327
gun109.jpg,500,375,gun,86,77,437,288
gun1145.jpg,500,344,gun,6,41,492,313
gun84.jpg,500,332,gun,329,103,470,203
gun718.jpg,500,375,gun,12,18,491,289
gun1295.jpg,500,375,gun,328,142,361,174
gun1145.jpg,500,344,gun,6,41,492,313
gun72.jpg,500,333,gun,34,53,314,318
gun408.jpg,358,500,gun,8,51,90,200
gun303.jpg,500,366,gun,19,11,474,349
gun709.jpg,500,333,gun,51,128,371,295
gun709.jpg,500,333,gun,200,55,467,225
gun1051.jpg,500,375,gun,87,87,447,353
gun726.jpg,500,351,gun,224,122,361,253
gun726.jpg,500,351,gun,6,226,150,328
gun726.jpg,500,351,gun,162,267,262,329
gun1160.jpg,500,357,gun,22,172,128,271
gun597.jpg,500,333,gun,144,8,366,333
gun707.jpg,375,500,gun,35,245,374,363
gun1200.jpg,500,334,gun,14,41,413,334
gun285.jpg,334,500,gun,127,281,167,335
gun1185.jpg,500,493,gun,80,71,202,170
gun1185.jpg,500,493,gun,309,70,446,167
gun1185.jpg,500,493,gun,326,326,446,428
gun1185.jpg,500,493,gun,48,307,174,421
gun490.jpg,450,342,gun,57,15,427,260
gun19.jpg,500,375,gun,29,70,487,375
gun532.jpg,448,287,gun,21,48,423,249
gun719.jpg,500,264,gun,11,21,488,239
gun1114.jpg,500,333,gun,20,4,256,192
gun1225.jpg,500,375,gun,177,137,309,284
gun244.jpg,500,333,gun,305,120,365,166
gun567.jpg,500,352,gun,4,16,490,352
gun1251.jpg,700,500,gun,9,40,680,488
gun809.jpg,500,333,gun,266,153,316,226
gun1153.jpg,470,376,gun,58,62,418,307
gun796.jpg,500,449,gun,107,115,200,235
gun1144.jpg,455,500,gun,165,269,334,359
gun578.jpg,550,310,gun,7,5,549,294
gun143.jpg,450,327,gun,13,17,449,322
gun1103.jpg,500,375,gun,68,147,164,202
gun1029.jpg,334,500,gun,238,117,317,166
gun1157.jpg,250,175,gun,5,3,221,159
gun1050.jpg,500,373,gun,33,50,440,320
gun1040.jpg,500,262,gun,6,12,489,244
gun330.jpg,500,375,gun,9,20,497,334
gun105.jpg,500,420,gun,52,174,348,396
gun105.jpg,500,420,gun,150,35,433,247
gun1291.jpg,293,303,gun,27,128,125,224
gun570.jpg,758,407,gun,4,37,750,378
gun861.jpg,500,358,gun,99,131,480,347
gun861.jpg,500,358,gun,15,5,348,276
gun657.jpg,500,386,gun,334,105,374,137
gun1019.jpg,485,500,gun,302,136,355,196
gun72.jpg,500,333,gun,34,53,314,318
gun833.jpg,226,150,gun,16,48,65,82
gun1180.jpg,240,134,gun,119,40,196,89
gun232.jpg,500,333,gun,218,86,253,113
gun638.jpg,333,500,gun,206,223,227,254
gun1232.jpg,450,297,gun,11,21,193,181
gun87.jpg,500,313,gun,13,3,413,282
gun801.jpg,500,339,gun,88,21,223,307
gun801.jpg,500,339,gun,296,114,391,261
gun796.jpg,500,449,gun,107,115,200,235
gun1118.jpg,500,333,gun,267,83,341,136
gun109.jpg,500,375,gun,7,192,224,327
gun109.jpg,500,375,gun,86,77,437,288
gun799.jpg,500,339,gun,24,23,486,325
gun718.jpg,500,375,gun,12,18,491,289
gun609.jpg,300,382,gun,1,185,298,380
gun609.jpg,300,382,gun,1,1,298,190
gun312.jpg,500,442,gun,94,74,402,418
gun678.jpg,500,406,gun,47,48,452,371
gun752.jpg,450,338,gun,36,25,434,326
gun311.jpg,500,375,gun,403,69,497,154
gun491.jpg,450,365,gun,5,4,449,353
gun693.jpg,200,174,gun,3,2,195,169
gun925.jpg,500,399,gun,16,183,157,264
gun836.jpg,376,500,gun,80,120,294,262
gun836.jpg,376,500,gun,80,120,294,262
gun625.jpg,500,370,gun,273,161,493,322
gun625.jpg,500,370,gun,235,61,418,247
gun625.jpg,500,370,gun,107,21,254,258
gun625.jpg,500,370,gun,8,98,197,312
gun992.jpg,500,333,gun,313,125,457,204
gun669.jpg,450,338,gun,17,57,440,271
gun335.jpg,500,333,gun,3,55,481,333
gun368.jpg,300,298,gun,45,11,233,288
gun871.jpg,1000,743,gun,1,3,998,741
gun594.jpg,500,315,gun,5,8,484,302
gun1276.jpg,500,375,gun,114,6,437,372
gun19.jpg,500,375,gun,29,70,487,375
gun303.jpg,500,366,gun,19,11,474,349
gun353.jpg,500,330,gun,85,33,466,269
gun800.jpg,548,280,gun,4,24,548,251
gun627.jpg,500,375,gun,217,192,248,233
gun1132.jpg,333,500,gun,85,128,127,170
gun854.jpg,590,443,gun,72,36,498,316
gun106.jpg,500,375,gun,10,26,496,357
gun1147.jpg,47,34,gun,8,4,42,33
gun10.jpg,460,345,gun,22,91,450,275
gun1132.jpg,333,500,gun,85,128,127,170
gun105.jpg,500,420,gun,52,174,348,396
gun105.jpg,500,420,gun,150,35,433,247
gun1021.jpg,500,375,gun,2,1,500,371
gun664.jpg,500,375,gun,26,17,478,355
gun693.jpg,200,174,gun,3,2,195,169
gun666.jpg,500,332,gun,264,110,490,267
gun653.jpg,500,375,gun,21,39,470,367
gun334.jpg,399,301,gun,6,1,396,301
gun1190.jpg,375,500,gun,96,186,187,339
gun1190.jpg,375,500,gun,234,265,273,323
gun296.jpg,600,443,gun,63,112,317,265
gun330.jpg,500,375,gun,9,20,497,334
gun684.jpg,500,333,gun,101,164,217,208
gun684.jpg,500,333,gun,246,165,390,212
gun684.jpg,500,333,gun,270,122,367,160
gun684.jpg,500,333,gun,254,66,321,101
gun684.jpg,500,333,gun,180,70,251,109
gun684.jpg,500,333,gun,107,97,273,142
gun684.jpg,500,333,gun,104,53,219,106
gun125.jpg,500,333,gun,26,23,337,299
gun432.jpg,500,400,gun,30,166,416,398
gun1190.jpg,375,500,gun,96,186,187,339
gun1190.jpg,375,500,gun,234,265,273,323
gun226.jpg,500,333,gun,97,75,435,322
gun1042.jpg,500,333,gun,13,6,497,325
gun1006.jpg,500,375,gun,233,2,500,285
gun1163.jpg,500,366,gun,98,5,482,215
gun1163.jpg,500,366,gun,68,121,455,357
gun1070.jpg,500,376,gun,26,38,469,334
gun1242.jpg,500,333,gun,279,93,373,143
gun10.jpg,460,345,gun,22,91,450,275
gun908.jpg,800,520,gun,23,37,719,496
gun47.jpg,500,285,gun,11,6,493,271
gun128.jpg,450,300,gun,31,15,415,291
gun79.jpg,590,417,gun,24,2,569,405
gun892.jpg,500,333,gun,99,40,380,326
gun406.jpg,500,375,gun,59,24,429,375
gun635.jpg,500,333,gun,163,161,208,241
gun635.jpg,500,333,gun,59,165,102,230
gun532.jpg,448,287,gun,21,48,423,249
gun77.jpg,500,375,gun,101,156,340,316
gun77.jpg,500,375,gun,150,76,397,254
gun1264.jpg,335,500,gun,8,101,335,465
gun1207.jpg,500,353,gun,4,10,433,206
gun497.jpg,472,300,gun,17,15,466,290
gun1118.jpg,500,333,gun,267,83,341,136
gun73.jpg,500,375,gun,141,129,343,288
gun1227.jpg,500,340,gun,9,16,482,311
gun1144.jpg,455,500,gun,165,269,334,359
gun1301.jpg,500,313,gun,51,38,427,286
gun961.jpg,500,334,gun,184,23,219,55
gun1096.jpg,500,334,gun,130,54,331,182
gun1096.jpg,500,334,gun,248,61,398,195
gun556.jpg,500,375,gun,111,165,375,359
gun972.jpg,401,317,gun,36,75,359,308
gun1126.jpg,625,348,gun,21,7,616,331
gun210.jpg,450,261,gun,49,50,194,159
gun1102.jpg,500,375,gun,97,45,492,323
gun108.jpg,500,391,gun,88,6,500,373
gun1031.jpg,500,335,gun,64,32,282,234
gun653.jpg,500,375,gun,21,39,470,367
gun546.jpg,500,320,gun,1,8,493,312
gun837.jpg,1024,993,gun,297,711,646,914
gun837.jpg,1024,993,gun,357,266,643,427
gun837.jpg,1024,993,gun,643,158,978,336
gun837.jpg,1024,993,gun,214,39,527,211
gun902.jpg,500,333,gun,114,81,451,304
gun902.jpg,500,333,gun,1,1,167,149
gun399.jpg,375,500,gun,19,156,182,267
gun1268.jpg,540,420,gun,32,14,516,374
gun1011.jpg,611,353,gun,8,13,602,295
gun1206.jpg,450,338,gun,68,43,405,268
gun621.jpg,500,262,gun,14,54,304,262
gun621.jpg,500,262,gun,236,114,420,262
gun1227.jpg,500,340,gun,9,16,482,311
gun414.jpg,150,100,gun,3,2,146,99
gun189.jpg,500,375,gun,26,60,476,357
gun652.jpg,500,375,gun,42,48,488,332
gun178.jpg,500,364,gun,24,42,468,259
gun1004.jpg,500,375,gun,2,51,484,371
gun772.jpg,500,311,gun,215,68,441,310
gun772.jpg,500,311,gun,26,106,283,311
gun1174.jpg,300,264,gun,1,1,295,263
gun874.jpg,500,376,gun,26,67,377,376
gun997.jpg,500,375,gun,48,31,478,366
gun1227.jpg,500,340,gun,9,16,482,311
gun814.jpg,234,234,gun,4,56,225,182
gun673.jpg,450,326,gun,5,2,449,320
gun482.jpg,290,495,gun,6,89,84,134
gun830.jpg,400,300,gun,106,45,283,192
gun830.jpg,400,300,gun,240,30,385,177
gun830.jpg,400,300,gun,12,69,194,170
gun830.jpg,400,300,gun,15,139,207,223
gun830.jpg,400,300,gun,218,172,399,264
gun453.jpg,440,310,gun,37,1,438,310
gun621.jpg,500,262,gun,14,54,304,262
gun621.jpg,500,262,gun,236,114,420,262
gun392.jpg,500,340,gun,253,104,282,133
gun306.jpg,500,336,gun,29,118,470,264
gun1001.jpg,333,500,gun,6,111,333,460
gun181.jpg,332,500,gun,23,55,98,212
gun268.jpg,500,393,gun,1,60,497,327
gun111.jpg,590,522,gun,56,5,559,294
gun35.jpg,500,381,gun,38,18,376,355
gun635.jpg,500,333,gun,163,161,208,241
gun635.jpg,500,333,gun,59,165,102,230
gun1118.jpg,500,333,gun,267,83,341,136
gun822.jpg,300,293,gun,1,26,300,261
gun264.jpg,500,375,gun,39,47,475,344
gun806.jpg,500,384,gun,12,1,495,375
gun334.jpg,399,301,gun,6,1,396,301
gun738.jpg,500,333,gun,331,143,392,221
gun616.jpg,955,1000,gun,50,9,934,983
gun833.jpg,226,150,gun,16,48,65,82
gun378.jpg,1700,1191,gun,119,94,1698,1165
gun901.jpg,456,590,gun,225,172,433,506
gun901.jpg,456,590,gun,23,5,326,552
gun275.jpg,500,375,gun,249,148,290,176
gun1032.jpg,500,375,gun,89,58,427,328
gun1040.jpg,500,262,gun,6,12,489,244
gun751.jpg,500,375,gun,67,63,448,344
gun493.jpg,500,375,gun,41,29,494,309
gun1198.jpg,415,500,gun,1,44,208,419
gun1013.jpg,500,375,gun,121,141,298,277
gun1087.jpg,500,333,gun,122,84,466,287
gun614.jpg,500,391,gun,55,72,473,297
gun1206.jpg,450,338,gun,68,43,405,268
gun105.jpg,500,420,gun,52,174,348,396
gun105.jpg,500,420,gun,150,35,433,247
gun497.jpg,472,300,gun,17,15,466,290
gun386.jpg,500,399,gun,52,120,375,377
gun1004.jpg,500,375,gun,2,51,484,371
gun648.jpg,500,333,gun,28,42,478,304
gun1126.jpg,625,348,gun,21,7,616,331
gun1301.jpg,500,313,gun,51,38,427,286
